Customer.ID,mean_profit,mean_sales,RFM
CS-121753,5.1386666666666665,100.33333333333333,一般发展客户
CS-121754,14.1425625,105.5,一般发展客户
CS-122501,37.629985714285716,180.0,一般保持客户
CS-122502,38.000750000000004,314.6111111111111,重点保持客户
CS-122503,29.070666666666668,173.33333333333334,一般挽留客户
CS-122504,26.370092857142858,98.46428571428571,一般保持客户
CS-123551,-143.69287500000002,405.5,重点挽留客户
CS-123552,29.632799999999996,113.6,一般发展客户
CS-123553,3.5869333333333335,148.46666666666667,一般保持客户
CS-123554,37.8156,145.5,一般保持客户
CS-124001,68.82105,211.7,重点发展客户
CS-124002,30.0456,141.3,一般挽留客户
CS-124003,72.71993599999999,304.1,重点挽留客户
CS-124004,-24.48595,260.7857142857143,重点保持客户
CS-124601,61.48515999999999,559.3333333333334,高价值客户
CS-124602,64.31522727272727,282.27272727272725,重点保持客户
CS-124603,23.67699076923077,379.7692307692308,高价值客户
CS-124604,26.043216666666666,91.83333333333333,一般挽留客户
CS-124901,17.151,283.1,重点挽留客户
CS-124902,-6.021428571428573,107.57142857142857,一般保持客户
CS-124903,-10.873263157894737,299.89473684210526,重点保持客户
CS-124904,-33.6529,119.55555555555556,一般发展客户
CS-125051,-44.596599999999995,363.1666666666667,重点发展客户
CS-125052,32.76225,125.75,一般发展客户
CS-125053,29.595636363636366,287.6363636363636,重点保持客户
CS-125054,-736.2655,632.3333333333334,重点挽留客户
CS-18451,8.55,40.8,一般挽留客户
CS-18452,-25.1505,86.875,一般价值客户
CS-18601,27.24,143.5,一般发展客户
CS-18602,14.316461538461539,58.46153846153846,一般保持客户
CS-19501,122.235,266.5,重点发展客户
CS-19502,4.38,40.0,一般发展客户
CS-19503,-52.614,50.5,一般发展客户
CS-21301,16.599999999999998,155.33333333333334,一般发展客户
CS-21302,6.03,25.0,一般发展客户
CS-21303,-701.352,877.0,重点发展客户
CS-21751,96.7995,345.0,重点挽留客户
CS-21752,206.8425,490.0,重点发展客户
CS-22501,21.84,89.5,一般发展客户
CS-22502,34.7994,173.9,一般挽留客户
CS-23551,14.995714285714286,132.14285714285714,一般挽留客户
CS-23552,1.0566666666666664,42.333333333333336,一般挽留客户
CS-24001,84.02571428571427,248.85714285714286,重点挽留客户
CS-24002,59.400000000000006,276.0,重点发展客户
CS-24601,1.8569999999999978,189.66666666666666,一般发展客户
CS-24602,25.024799999999995,192.8,一般发展客户
CS-24901,7.05,14.0,一般发展客户
CS-24902,67.12,183.33333333333334,一般发展客户
CS-25051,30.036666666666665,200.44444444444446,重点发展客户
CS-25052,5.16,30.333333333333332,一般挽留客户
CT-119951,132.46200000000002,437.45454545454544,高价值客户
CT-119952,36.85690909090909,327.09090909090907,高价值客户
CT-119953,53.962337777777776,229.33333333333334,重点挽留客户
CT-119954,8.957016666666666,180.05555555555554,一般保持客户
CT-19951,-23.864,141.33333333333334,一般发展客户
CV-122951,92.51795,433.6666666666667,重点挽留客户
CV-122952,25.993333333333332,74.44444444444444,一般挽留客户
CV-122953,-11.120537142857144,210.0,重点保持客户
CV-122954,37.9297,217.84615384615384,高价值客户
CV-128051,116.49942857142857,483.42857142857144,重点挽留客户
CV-128052,60.59007692307693,302.0,重点保持客户
CV-128053,35.28,84.0,一般发展客户
CV-128054,5.2103947368421055,124.84210526315789,一般保持客户
CV-22951,-9.453375000000001,48.375,一般发展客户
CV-22952,-44.5482,89.6,一般挽留客户
CV-28051,186.18480000000002,614.0,重点发展客户
CV-28052,-84.25133333333333,224.55555555555554,重点发展客户
CW-119051,17.66781818181818,241.0909090909091,高价值客户
CW-119052,115.0794705882353,435.88235294117646,重点保持客户
CW-119053,12.702511111111113,191.22222222222223,一般发展客户
CW-119054,33.7118,103.45454545454545,一般保持客户
CW-19051,35.82,184.4,一般发展客户
CW-19052,96.225,257.0,重点发展客户
CY-127451,85.9685076923077,251.30769230769232,重点保持客户
CY-127452,30.260906249999998,227.625,高价值客户
CY-127453,4.203371428571429,294.14285714285717,高价值客户
CY-127454,5.513336363636363,263.6363636363636,重点保持客户
CY-27451,-37.5252,52.4,一般发展客户
CY-27452,8.61,31.0,一般发展客户
Co-126401,41.03017777777778,252.33333333333334,重点保持客户
Co-126402,-17.779666666666667,173.33333333333334,一般挽留客户
Co-126403,12.885178181818183,237.0,高价值客户
Co-126404,25.703525,162.5,一般发展客户
Co-26401,-9.06572727272727,68.63636363636364,一般价值客户
Co-26402,0.30000000000000004,7.0,一般发展客户
DA-134501,12.42258,230.66666666666666,高价值客户
DA-134502,-67.51457142857143,212.28571428571428,高价值客户
DA-134503,-8.856888571428568,460.5,重点保持客户
DA-134504,7.0988,19.625,一般发展客户
DA-34501,60.18000000000001,206.16666666666666,重点发展客户
DA-34502,55.720000000000006,325.0,重点挽留客户
DB-129101,-9.94266,217.6,重点发展客户
DB-129102,119.53418181818182,524.8181818181819,高价值客户
DB-129103,-43.54990476190476,157.47619047619048,一般保持客户
DB-129104,35.9479,181.0,一般保持客户
DB-129701,23.2566,161.6,一般发展客户
DB-129702,33.48975,1380.0,重点发展客户
DB-129703,15.214492857142856,202.85714285714286,高价值客户
DB-130601,139.68233571428573,707.4285714285714,重点保持客户
DB-130602,59.6602,524.8666666666667,高价值客户
DB-130603,-0.6550033333333327,97.41666666666667,一般保持客户
DB-130604,36.386707692307695,348.61538461538464,重点保持客户
DB-131201,16.14675,87.5,一般发展客户
DB-131202,-99.10992857142857,279.0,重点挽留客户
DB-131203,7.457706666666667,109.0,一般挽留客户
DB-131204,-101.55494285714285,212.42857142857142,重点保持客户
DB-132101,8.637758823529412,128.1764705882353,一般保持客户
DB-132102,51.47121428571428,467.42857142857144,重点保持客户
DB-132103,44.256,268.9,重点挽留客户
DB-132104,8.093709523809522,111.0952380952381,一般保持客户
DB-132701,7.153499999999999,119.3,一般保持客户
DB-132702,36.974375,377.6666666666667,重点保持客户
DB-132703,-2.710000000000001,39.333333333333336,一般发展客户
DB-132704,64.75587692307693,358.0769230769231,重点保持客户
DB-133601,0.6359076923076926,178.6153846153846,一般保持客户
DB-133602,10.9428,149.8,一般发展客户
DB-133603,27.4839725,126.125,一般保持客户
DB-133604,48.50141666666667,180.16666666666666,一般发展客户
DB-134051,84.220275,506.5625,重点保持客户
DB-134052,10.770150000000001,287.9,重点发展客户
DB-134053,10.519862222222221,376.6666666666667,重点挽留客户
DB-134054,31.35065714285714,122.28571428571429,一般价值客户
DB-135551,23.965615384615383,179.30769230769232,一般保持客户
DB-135552,9.708374999999998,150.25,一般挽留客户
DB-135553,44.44676,197.1,重点挽留客户
DB-135554,7.809071428571428,279.2142857142857,重点保持客户
DB-136151,70.539,256.7,重点挽留客户
DB-136152,60.530437500000005,242.125,高价值客户
DB-136153,-9.033092307692309,123.23076923076923,一般价值客户
DB-136154,39.891018181818175,180.8181818181818,一般保持客户
DB-136601,15.50155,376.8333333333333,重点保持客户
DB-136602,200.28342857142857,565.8571428571429,重点发展客户
DB-136603,-83.05662666666666,293.0,重点发展客户
DB-136604,17.76735,115.6,一般挽留客户
DB-29101,39.684000000000005,158.4,一般发展客户
DB-29102,69.17999999999999,393.3333333333333,重点发展客户
DB-29103,58.62375,135.0,一般挽留客户
DB-29701,15.285,90.5,一般发展客户
DB-29702,15.525,55.333333333333336,一般挽留客户
DB-30601,8.440285714285713,90.14285714285714,一般发展客户
DB-30602,30.85066666666667,160.11111111111111,一般挽留客户
DB-31201,-68.2245,51.5,一般发展客户
DB-31202,15.389999999999999,232.5,重点发展客户
DB-32101,-4.2759,37.0,一般发展客户
DB-32102,-11.4,17.0,一般发展客户
DB-32701,27.15,132.4,一般发展客户
DB-32702,16.806,45.0,一般挽留客户
DB-33601,153.46714285714282,527.2857142857143,重点发展客户
DB-34051,-15.128999999999998,274.0,重点发展客户
DB-35551,16.725,65.5,一般挽留客户
DB-35552,132.906,420.0,重点挽留客户
DB-36151,152.917,447.6666666666667,重点挽留客户
DB-36152,27.465000000000003,68.5,一般发展客户
DB-36601,43.3575,182.0,一般发展客户
DB-36602,-7.6560000000000015,493.0,重点发展客户
DC-128501,8.656416666666667,171.38888888888889,一般保持客户
DC-128502,45.660000000000004,223.16666666666666,重点挽留客户
DC-128503,20.723058823529414,91.05882352941177,一般保持客户
DC-128504,-80.09062777777778,185.33333333333334,一般保持客户
DC-132851,72.18,220.0,重点发展客户
DC-132852,4.0656249999999945,609.0,高价值客户
DC-132853,26.59905185185185,268.44444444444446,重点保持客户
DC-132854,18.86688571428571,167.85714285714286,一般挽留客户
DC-28501,29.690571428571428,210.85714285714286,重点发展客户
DC-28502,34.96,348.5,重点挽留客户
DC-28503,34.29600000000001,112.8,一般发展客户
DC-32851,36.585,143.5,一般发展客户
DC-32852,-162.19799999999998,113.5,一般发展客户
DD-135701,52.09699999999999,183.66666666666666,一般发展客户
DD-135702,26.435400000000005,275.96,高价值客户
DD-135703,7.582628571428572,73.07142857142857,一般保持客户
DD-135704,4.048266666666667,29.88888888888889,一般挽留客户
DD-35701,46.91333333333333,202.55555555555554,重点挽留客户
DD-35702,2.9440000000000004,84.33333333333333,一般发展客户
DE-132551,37.74975,313.4166666666667,重点保持客户
DE-132552,98.88375,317.25,重点挽留客户
DE-132553,20.28729411764706,147.23529411764707,一般价值客户
DE-132554,51.60793333333333,283.44444444444446,重点发展客户
DE-32551,16.330000000000002,47.333333333333336,一般发展客户
DE-32552,2.8620000000000005,257.3,重点挽留客户
DF-131351,-7.0147421052631564,221.10526315789474,重点保持客户
DF-131352,91.23179999999999,328.8,重点挽留客户
DF-131353,-11.432,89.75,一般发展客户
DF-131354,-43.21828333333334,398.5,重点发展客户
DF-31351,51.803999999999995,209.8,重点挽留客户
DF-31352,-46.2435,31.5,一般发展客户
DG-133001,55.34329411764706,295.29411764705884,重点保持客户
DG-133002,6.739999999999999,207.0,高价值客户
DG-133003,32.184266666666666,202.26666666666668,重点保持客户
DG-133004,70.3470125,399.375,重点挽留客户
DG-33001,28.826181818181826,268.09090909090907,高价值客户
DG-33002,-10.026,33.0,一般挽留客户
DH-130751,-36.43764,383.1,重点挽留客户
DH-130752,38.032050000000005,238.6,重点发展客户
DH-130753,12.37630769230769,229.07692307692307,重点保持客户
DH-130754,51.90175652173914,214.47826086956522,高价值客户
DH-136751,65.08181250000001,429.125,重点挽留客户
DH-136752,65.1105,629.5,重点挽留客户
DH-136753,-7.82342857142857,117.42857142857143,一般挽留客户
DH-136754,10.60609090909091,94.72727272727273,一般价值客户
DH-30751,20.337142857142858,75.57142857142857,一般价值客户
DH-30752,-19.298000000000002,79.33333333333333,一般发展客户
DH-36751,128.894,379.1111111111111,重点发展客户
DH-36752,2.67,30.0,一般发展客户
DH-36753,10.387714285714285,87.14285714285714,一般保持客户
DJ-134201,91.0798846153846,402.3076923076923,重点保持客户
DJ-134202,51.89675,464.9166666666667,重点保持客户
DJ-134203,16.28379,233.75,高价值客户
DJ-134204,96.607,402.4,重点发展客户
DJ-135101,65.56509,266.8,重点挽留客户
DJ-135102,50.258823529411764,265.47058823529414,高价值客户
DJ-135103,28.984793103448276,197.79310344827587,重点保持客户
DJ-135104,26.557853846153844,192.46153846153845,一般保持客户
DJ-136301,-13.074449999999999,213.3,重点保持客户
DJ-136302,60.13361538461538,210.0,高价值客户
DJ-136303,159.01066666666668,367.6666666666667,重点发展客户
DJ-136304,91.44555,419.625,重点挽留客户
DJ-34201,18.224999999999998,65.75,一般发展客户
DJ-34202,9.36,158.0,一般挽留客户
DJ-35101,282.17,802.0,重点发展客户
DJ-35102,73.56,194.0,一般发展客户
DJ-35103,138.906,675.2,重点挽留客户
DJ-36301,47.879999999999995,122.5,一般发展客户
DJ-36302,74.8236,209.6,重点挽留客户
DK-128351,40.889154545454545,238.9090909090909,重点保持客户
DK-128352,172.20333333333332,551.1111111111111,重点发展客户
DK-128353,-11.835523809523808,321.1904761904762,重点保持客户
DK-128354,32.63417777777778,120.5925925925926,一般保持客户
DK-128951,44.736419999999995,637.2,重点挽留客户
DK-128952,-40.097699999999996,253.3,重点挽留客户
DK-128953,5.368108888888888,286.5,高价值客户
DK-128954,62.50997333333334,285.53333333333336,重点保持客户
DK-129851,22.45964285714286,265.3809523809524,重点保持客户
DK-129852,25.018090909090905,128.13636363636363,一般保持客户
DK-129853,37.675666666666665,395.25,重点保持客户
DK-129854,-13.419224999999997,210.875,重点挽留客户
DK-130901,45.03681290322581,328.5806451612903,重点保持客户
DK-130902,214.14266666666668,603.1111111111111,重点挽留客户
DK-130903,18.077125,114.5,一般挽留客户
DK-130904,41.26103846153846,204.0,重点保持客户
DK-131501,34.02076923076923,374.7692307692308,重点保持客户
DK-131502,81.95075,497.5,高价值客户
DK-131503,43.233333333333334,482.22222222222223,重点发展客户
DK-131504,49.98894,159.6,一般挽留客户
DK-132251,8.8514,72.44444444444444,一般挽留客户
DK-132252,25.371,181.9,一般挽留客户
DK-132253,50.72171428571429,281.7142857142857,重点挽留客户
DK-132254,11.047336842105263,252.73684210526315,重点保持客户
DK-133751,26.5865625,276.25,重点保持客户
DK-133752,9.034500000000001,306.9,重点挽留客户
DK-133753,105.58233333333334,454.1666666666667,重点保持客户
DK-133754,16.394778260869565,144.2608695652174,一般保持客户
DK-28351,53.362199999999994,366.0,重点挽留客户
DK-28352,1.450153846153846,118.61538461538461,一般保持客户
DK-28951,17.298000000000002,50.8,一般发展客户
DK-28952,16.3675,86.58333333333333,一般价值客户
DK-29851,-78.888,81.0,一般发展客户
DK-30901,-0.2159999999999993,33.5,一般挽留客户
DK-30902,76.56,207.0,重点发展客户
DK-31501,26.744999999999997,83.25,一般挽留客户
DK-31502,0.49559999999999926,83.06666666666666,一般价值客户
DK-32251,14.519999999999998,117.42857142857143,一般挽留客户
DK-32252,1.7835,146.25,一般发展客户
DK-33751,72.485,294.0,重点发展客户
DK-33752,23.88,60.0,一般发展客户
DK-33753,43.365,252.75,重点发展客户
DL-128651,76.677125,390.25,重点保持客户
DL-128652,-53.173875,188.9375,一般价值客户
DL-128653,-8.558261538461538,152.07692307692307,一般价值客户
DL-128654,23.017492857142855,107.42857142857143,一般保持客户
DL-129251,79.7076,300.4375,重点保持客户
DL-129252,15.78,58.5,一般发展客户
DL-129253,4.7952,150.9047619047619,一般保持客户
DL-129254,0.30094285714285923,233.85714285714286,重点保持客户
DL-133151,64.03714285714285,264.2857142857143,重点发展客户
DL-133152,86.28709615384615,507.34615384615387,重点保持客户
DL-133153,-47.69146666666667,133.8,一般保持客户
DL-133154,16.99254117647059,85.76470588235294,一般保持客户
DL-133301,75.70174999999999,405.375,重点保持客户
DL-133302,10.210714285714284,214.95238095238096,高价值客户
DL-133303,23.45905882352941,114.6470588235294,一般保持客户
DL-133304,27.835150000000002,73.125,一般挽留客户
DL-134951,195.46149999999997,756.8333333333334,重点发展客户
DL-134952,60.83164285714286,401.2857142857143,重点保持客户
DL-134953,35.93857142857143,155.42857142857142,一般保持客户
DL-134954,-4.399000000000001,295.0,重点保持客户
DL-28651,31.52,154.33333333333334,一般发展客户
DL-28652,30.66,256.0,重点发展客户
DL-28653,-12.345999999999998,53.5,一般发展客户
DL-29251,-22.9653,35.6,一般挽留客户
DL-29252,-8.189,53.111111111111114,一般发展客户
DL-33151,22.12714285714286,102.14285714285714,一般挽留客户
DL-33152,94.605,257.75,重点挽留客户
DL-33301,0.54,14.0,一般发展客户
DL-33302,3.72,78.0,一般发展客户
DL-33303,43.38,494.5,重点发展客户
DL-34951,-163.8384,131.0,一般发展客户
DL-34952,-18.940800000000003,23.6,一般发展客户
DM-129551,50.356094117647054,432.2352941176471,高价值客户
DM-129552,25.593,323.9166666666667,重点保持客户
DM-129553,49.17328,384.42105263157896,高价值客户
DM-129554,12.084255555555554,146.77777777777777,一般发展客户
DM-130151,-2.3576800000000007,393.6,重点保持客户
DM-130152,-20.40046153846154,225.3846153846154,重点保持客户
DM-130153,25.673333333333336,74.66666666666667,一般挽留客户
DM-130154,83.869655,317.2,重点保持客户
DM-133451,121.35703846153845,529.4615384615385,重点保持客户
DM-133452,-12.534882352941175,282.70588235294116,重点保持客户
DM-133453,48.300000000000004,322.5,重点发展客户
DM-133454,101.46604615384616,313.38461538461536,重点保持客户
DM-135251,45.511500000000005,319.125,重点发展客户
DM-135252,-186.99666666666667,389.44444444444446,重点挽留客户
DM-135253,17.595243636363637,200.72727272727272,重点保持客户
DM-135254,19.97688,137.8,一般发展客户
DM-29551,-19.16133333333333,97.55555555555556,一般发展客户
DM-29552,14.780000000000001,46.333333333333336,一般发展客户
DM-29553,32.688428571428574,202.85714285714286,重点挽留客户
DM-30151,11.292857142857143,138.0,一般挽留客户
DM-30152,76.36800000000001,228.2,重点挽留客户
DM-33451,-16.154999999999998,55.666666666666664,一般发展客户
DM-33452,-896.2800000000001,777.3333333333334,重点发展客户
DM-35251,11.61,49.2,一般发展客户
DM-35252,105.6,295.75,重点发展客户
DM-35253,34.339200000000005,152.6,一般发展客户
DN-136901,39.308625,331.125,重点挽留客户
DN-136902,29.695666666666664,335.55555555555554,重点挽留客户
DN-136903,-34.23766666666667,440.8333333333333,高价值客户
DN-136904,49.14004545454545,194.45454545454547,一般价值客户
DN-36901,-49.05876923076923,56.53846153846154,一般保持客户
DN-36902,62.7975,237.25,重点发展客户
DN-36903,-30.433999999999997,44.333333333333336,一般发展客户
DO-134351,235.09938461538465,700.0769230769231,高价值客户
DO-134352,8.568,299.6666666666667,重点发展客户
DO-134353,4.91,94.95652173913044,一般保持客户
DO-134354,-2.992969230769231,99.84615384615384,一般价值客户
DO-136451,63.12423529411765,384.70588235294116,高价值客户
DO-136452,9.807315789473684,122.57894736842105,一般保持客户
DO-136453,37.02616,162.25,一般价值客户
DO-136454,26.733418181818184,115.18181818181819,一般保持客户
DO-34351,42.10476923076923,173.92307692307693,一般保持客户
DO-34352,31.904,104.66666666666667,一般保持客户
DO-36451,-179.316,83.66666666666667,一般发展客户
DO-36452,77.7975,278.0,重点发展客户
DO-36453,22.83,163.0,一般挽留客户
DP-130001,41.0316,377.22222222222223,重点挽留客户
DP-130002,-83.24165217391304,274.17391304347825,重点保持客户
DP-130003,19.678888888888892,174.16666666666666,一般价值客户
DP-130004,14.203082352941175,61.8235294117647,一般价值客户
DP-131051,138.7711875,742.6875,重点保持客户
DP-131052,47.097,231.5,重点发展客户
DP-131053,8.536213333333333,260.4,重点保持客户
DP-131054,40.22686428571428,158.21428571428572,一般保持客户
DP-131651,152.39566153846155,910.4615384615385,高价值客户
DP-131652,-14.581857142857142,354.4761904761905,重点保持客户
DP-131653,10.254795294117647,110.23529411764706,一般保持客户
DP-131654,-10.234399999999997,264.75,重点发展客户
DP-133901,-3.0152749999999986,157.41666666666666,一般价值客户
DP-133902,53.72805000000001,177.3,一般挽留客户
DP-133903,42.41428571428572,163.0,一般发展客户
DP-133904,112.2737,391.57142857142856,高价值客户
DP-30001,23.815714285714286,158.14285714285714,一般挽留客户
DP-30002,6.84,30.0,一般发展客户
DP-30003,36.94285714285714,136.57142857142858,一般挽留客户
DP-31051,341.30625000000003,732.25,重点挽留客户
DP-31052,-246.0528,222.6,重点发展客户
DP-31651,-68.42750000000001,113.66666666666667,一般保持客户
DP-31652,-152.658,153.0,一般发展客户
DP-33901,26.387999999999998,142.8,一般发展客户
DP-33902,19.08,91.0,一般挽留客户
DP-33903,20.9175,71.375,一般挽留客户
DR-128801,-18.56059090909091,302.54545454545456,重点保持客户
DR-128802,21.655999999999995,157.83333333333334,一般价值客户
DR-128803,20.75394,133.2,一般保持客户
DR-128804,68.4108875,271.9583333333333,重点保持客户
DR-129401,56.20278214285714,390.82142857142856,重点保持客户
DR-129402,49.574343750000004,290.75,重点保持客户
DR-129403,19.284251428571427,121.14285714285714,一般保持客户
DR-129404,220.69815384615382,642.4615384615385,重点保持客户
DR-28801,-47.91736363636364,99.18181818181819,一般价值客户
DR-28802,66.474,200.16666666666666,重点挽留客户
DR-29401,65.85066666666665,229.44444444444446,重点挽留客户
DR-29402,1.0787999999999998,44.8,一般发展客户
DS-130301,-32.2984090909091,295.8181818181818,高价值客户
DS-130302,-1.4391428571428564,148.71428571428572,一般价值客户
DS-130303,73.55552941176471,267.47058823529414,高价值客户
DS-130304,10.175363157894736,92.73684210526316,一般保持客户
DS-131801,84.23079999999999,399.77777777777777,重点发展客户
DS-131802,43.668,204.0,重点发展客户
DS-131803,19.9334,266.9,重点保持客户
DS-131804,8.184965,144.1,一般保持客户
DS-30301,100.86,345.5,重点挽留客户
DS-30302,43.52040000000001,189.4,一般发展客户
DS-31801,9.246,35.4,一般发展客户
DS-31802,-2.604,7.0,一般挽留客户
DV-130451,45.652950000000004,287.8,重点保持客户
DV-130452,24.733200000000004,221.0,重点挽留客户
DV-130453,-6.701054000000002,450.9,高价值客户
DV-130454,-47.46488888888889,124.66666666666667,一般挽留客户
DV-134651,59.17249090909092,351.0,高价值客户
DV-134652,22.589999999999996,82.4,一般发展客户
DV-134653,52.531124,264.85,高价值客户
DV-134654,23.54751333333333,222.86666666666667,重点保持客户
DV-30451,11.579099999999999,126.9,一般发展客户
DV-30452,-3.9460800000000007,134.96,一般保持客户
DV-34651,11.229999999999999,54.0,一般挽留客户
DV-34652,126.81666666666666,430.6666666666667,重点挽留客户
DW-131951,60.691284,293.08,重点保持客户
DW-131952,24.143,126.0,一般挽留客户
DW-131953,9.623200000000002,105.2,一般挽留客户
DW-131954,-9.652644444444444,119.88888888888889,一般挽留客户
DW-134801,103.24350000000001,332.0625,重点保持客户
DW-134802,46.63171428571428,162.47619047619048,一般价值客户
DW-134803,-44.28162666666667,156.0,一般价值客户
DW-134804,122.61414545454545,479.27272727272725,高价值客户
DW-135401,80.04225000000001,475.0,重点挽留客户
DW-135402,29.206263157894735,278.7368421052632,重点保持客户
DW-135403,13.796533333333333,248.6,重点保持客户
DW-135404,7.740799999999999,38.111111111111114,一般挽留客户
DW-135851,41.5023,220.75,重点保持客户
DW-135852,5.944615384615383,114.61538461538461,一般保持客户
DW-135853,6.976292307692306,193.6153846153846,一般保持客户
DW-135854,-26.689659999999996,120.5,一般发展客户
DW-31951,9.24,55.0,一般发展客户
DW-31952,10.6476,118.7,一般发展客户
DW-34801,16.864,148.77777777777777,一般发展客户
DW-34802,400.37000000000006,823.0,重点发展客户
DW-34803,27.73153846153846,254.69230769230768,重点保持客户
DW-35401,-21.2685,12.5,一般挽留客户
DW-35402,60.675000000000004,214.0,重点发展客户
DW-35403,-160.71085714285712,109.0,一般发展客户
DW-35851,9.141,108.75,一般挽留客户
DW-35852,12.18,27.0,一般发展客户
Dl-136001,63.14033684210526,427.57894736842104,重点保持客户
Dl-136002,28.93315384615385,228.69230769230768,高价值客户
Dl-136003,-14.048,29.5,一般挽留客户
Dl-136004,29.20646666666667,126.0,一般发展客户
Dl-36001,11.030666666666667,110.33333333333333,一般发展客户
Dl-36002,3.2766666666666655,201.66666666666666,重点发展客户
Dp-132401,169.51500000000001,757.3076923076923,高价值客户
Dp-132402,43.49400000000001,196.0,重点挽留客户
Dp-132403,42.72657279999999,168.04,一般保持客户
Dp-132404,11.495337931034486,248.24137931034483,重点保持客户
Dp-32401,13.338,76.4,一般发展客户
Dp-32402,10.139999999999999,42.666666666666664,一般挽留客户
Dp-32403,39.36,98.0,一般发展客户
EA-140351,43.838899999999995,243.5,重点保持客户
EA-140352,35.548,222.83333333333334,重点发展客户
EA-140353,6.944535384615383,164.80769230769232,一般价值客户
EA-140354,-2.109624,113.84,一般价值客户
EA-40351,0.2959999999999994,43.666666666666664,一般发展客户
EB-137051,14.655578571428572,117.21428571428571,一般保持客户
EB-137052,68.7,312.7,重点发展客户
EB-137053,-0.6936470588235383,233.64705882352942,高价值客户
EB-137054,1.1351250000000022,303.5833333333333,重点保持客户
EB-137501,79.12599999999999,373.3333333333333,重点发展客户
EB-137502,49.86966666666667,224.88888888888889,重点挽留客户
EB-137503,127.11200000000002,351.5,重点挽留客户
EB-137504,-4.0143,161.8,一般保持客户
EB-138401,84.85779,407.8,重点发展客户
EB-138402,203.50941176470587,582.0588235294117,重点保持客户
EB-138403,55.78478222222222,206.22222222222223,重点发展客户
EB-138404,82.02485,544.75,重点挽留客户
EB-138701,-25.024366666666666,324.44444444444446,重点挽留客户
EB-138702,19.469142857142856,153.0,一般挽留客户
EB-138703,7.39,46.5,一般挽留客户
EB-138704,23.77559090909091,251.63636363636363,重点保持客户
EB-139301,15.91205625,206.5625,重点保持客户
EB-139302,161.7165,787.8333333333334,重点挽留客户
EB-139303,79.99000000000001,278.5,重点发展客户
EB-139304,0.08631428571428655,134.85714285714286,一般发展客户
EB-139751,30.640176923076922,152.69230769230768,一般保持客户
EB-139752,82.159125,305.8125,高价值客户
EB-139753,25.9266,162.76666666666668,一般保持客户
EB-139754,27.146349999999998,274.0,重点挽留客户
EB-141101,78.29975454545455,315.54545454545456,高价值客户
EB-141102,120.50233333333333,362.3333333333333,重点保持客户
EB-141103,11.752,100.16666666666667,一般挽留客户
EB-141104,16.796872727272728,279.3636363636364,高价值客户
EB-141701,36.87923333333333,198.66666666666666,重点发展客户
EB-141702,52.14,209.5,重点发展客户
EB-141703,-21.027619047619048,159.23809523809524,一般保持客户
EB-141704,40.31001428571428,169.57142857142858,一般挽留客户
EB-37051,56.33,302.22222222222223,重点发展客户
EB-37052,29.209999999999997,140.66666666666666,一般发展客户
EB-37501,8.925,86.5,一般发展客户
EB-37502,11.190333333333333,85.11111111111111,一般发展客户
EB-38401,2.7,9.0,一般发展客户
EB-38402,127.29750000000001,361.0,重点发展客户
EB-38403,-16.20525,43.25,一般挽留客户
EB-38701,-28.3455,21.0,一般发展客户
EB-38702,-26.717999999999996,50.5,一般发展客户
EB-39301,98.67999999999999,243.66666666666666,重点挽留客户
EB-39302,10.380545454545455,88.36363636363636,一般保持客户
EB-39751,36.678000000000004,414.8,重点发展客户
EB-39752,27.685714285714283,91.42857142857143,一般挽留客户
EB-41101,-6.656625,184.375,一般挽留客户
EB-41102,-33.870000000000005,94.3,一般挽留客户
EB-41701,41.565,145.33333333333334,一般挽留客户
EB-41702,19.725,198.0,重点发展客户
EC-140501,31.3669,303.6666666666667,重点发展客户
EC-140502,11.14,77.0,一般发展客户
EC-140503,0.7940000000000002,66.86666666666666,一般价值客户
EC-140504,13.775085714285714,66.0,一般挽留客户
EC-40501,22.062214285714283,109.78571428571429,一般价值客户
EC-40502,9.8844,76.5,一般发展客户
ED-138851,61.56511764705882,384.29411764705884,重点保持客户
ED-138852,4.934823529411766,181.1764705882353,一般保持客户
ED-138853,80.88,351.57142857142856,重点保持客户
ED-138854,47.88882142857143,249.07142857142858,高价值客户
ED-38851,-45.1695,41.5,一般发展客户
ED-38852,2.61,15.0,一般发展客户
ED-38853,-20.305333333333333,38.44444444444444,一般挽留客户
EG-139001,257.7298285714286,768.7142857142857,重点挽留客户
EG-139002,144.77130000000002,688.3,重点发展客户
EG-139003,0.4954311111111104,274.22222222222223,重点挽留客户
EG-139004,11.585066666666666,203.66666666666666,重点挽留客户
EG-39001,-54.661235294117645,303.0,重点保持客户
EG-39002,15.721090909090911,127.0909090909091,一般保持客户
EH-137651,48.21176470588235,306.88235294117646,重点保持客户
EH-137652,-50.74949999999999,314.5,高价值客户
EH-137653,9.093333333333334,106.44444444444444,一般挽留客户
EH-137654,43.54735625,322.28125,高价值客户
EH-139451,-2.9465625000000006,70.25,一般发展客户
EH-139452,118.79399999999998,466.42857142857144,重点发展客户
EH-139453,34.477976,166.0,一般保持客户
EH-139454,3.1494,40.23529411764706,一般价值客户
EH-139901,74.60085,383.8125,重点保持客户
EH-139902,14.115857142857143,139.85714285714286,一般挽留客户
EH-139903,12.16888888888889,95.77777777777777,一般挽留客户
EH-139904,18.7969875,103.375,一般发展客户
EH-140051,16.222084615384617,149.30769230769232,一般保持客户
